ID,Plot,Replicate,Bird Number,Period,Minute,Species,Sex,Detection Method,Distance,New Record,Counter-sing,Site,DateC,TimeC
2598,3,3,8,1,3,AMRE,M,S,2,1,0,Beaver Basin,05-Jul-10,6:21
3640,3,3,8,1,3,OVEN,M,S,2,1,0,Beaver Basin,01-Jul-11,6:55
7493,3,3,8,1,3,BCCH,U,C,2,1,0,Beaver Basin,30-Jun-12,6:47
1884,3,3,8,1,2,AMRO,U,C,1,1,0,Spotted Hardwood,29-Jun-10,6:15
4663,3,3,8,1,2,AMRO,U,C,1,1,0,Spotted Hardwood,28-Jun-11,6:37
6626,3,3,8,1,2,AMRO,M,S,1,1,0,Spotted Hardwood,25-Jun-12,8:12
1983,3,3,8,1,2,AMRO,U,C,1,1,0,Stuart Lake,30-Jun-10,6:27
4448,3,3,8,1,2,AMRO,M,S,1,1,0,Stuart Lake,26-Jun-11,6:19
5430,3,3,8,1,2,AMRO,U,C,2,1,0,Stuart Lake,23-Jun-12,7:28
2599,3,3,9,1,3,REVI,M,S,2,1,1,Beaver Basin,05-Jul-10,6:21
3641,3,3,9,2,3,WTSP,U,C,1,0,0,Beaver Basin,01-Jul-11,6:55
7494,3,3,9,1,3,BCCH,U,C,2,1,0,Beaver Basin,30-Jun-12,6:47
1885,3,3,9,1,3,OVEN,M,S,2,0,1,Spotted Hardwood,29-Jun-10,6:15
4664,3,3,9,1,3,VEER,M,S,2,1,0,Spotted Hardwood,28-Jun-11,6:37
6627,3,3,9,1,2,HAWO,U,C,2,1,0,Spotted Hardwood,25-Jun-12,8:12
1984,3,3,9,1,2,RBGR,M,S,2,1,0,Stuart Lake,30-Jun-10,6:27
4449,3,3,9,1,3,BAWW,M,S,2,1,0,Stuart Lake,26-Jun-11,6:19
5431,3,3,9,1,3,AMRO,U,C,2,1,0,Stuart Lake,23-Jun-12,7:28
2600,3,3,10,1,3,REVI,M,S,2,0,1,Beaver Basin,05-Jul-10,6:21
3642,3,3,10,2,3,REVI,M,S,1,0,0,Beaver Basin,01-Jul-11,6:55
7495,3,3,10,2,3,REVI,M,S,2,0,1,Beaver Basin,30-Jun-12,6:47
1886,3,3,10,1,3,REVI,M,S,1,0,1,Spotted Hardwood,29-Jun-10,6:15
4665,3,3,10,2,3,OVEN,M,S,2,0,0,Spotted Hardwood,28-Jun-11,6:37
6628,3,3,10,1,2,LEFL,M,S,1,1,0,Spotted Hardwood,25-Jun-12,8:12
1985,3,3,10,1,3,LEFL,U,C,1,1,1,Stuart Lake,30-Jun-10,6:27
4450,3,3,10,1,3,PUFI,M,S,1,1,0,Stuart Lake,26-Jun-11,6:19
5432,3,3,10,1,3,BCCH,U,C,1,1,0,Stuart Lake,23-Jun-12,7:28
2601,3,3,11,1,3,REVI,M,S,2,0,1,Beaver Basin,05-Jul-10,6:21
3643,3,3,11,2,4,CSWA,M,S,2,0,0,Beaver Basin,01-Jul-11,6:55
7496,3,3,11,2,3,RBNU,U,C,2,0,0,Beaver Basin,30-Jun-12,6:47
1887,3,3,11,1,3,REVI,M,S,2,0,1,Spotted Hardwood,29-Jun-10,6:15
4666,3,3,11,2,3,REVI,M,S,2,0,1,Spotted Hardwood,28-Jun-11,6:37
6629,3,3,11,1,3,CHSP,U,C,1,1,0,Spotted Hardwood,25-Jun-12,8:12
1986,3,3,11,1,3,LEFL,U,C,1,1,1,Stuart Lake,30-Jun-10,6:27
4451,3,3,11,2,3,REVI,U,C,1,0,0,Stuart Lake,26-Jun-11,6:19
5433,3,3,11,2,3,REVI,M,S,1,0,1,Stuart Lake,23-Jun-12,7:28
2602,3,3,12,2,4,NAWA,M,S,2,1,0,Beaver Basin,05-Jul-10,6:21
3644,3,3,12,2,4,EACH,U,C,1,0,0,Beaver Basin,01-Jul-11,6:55
7497,3,3,12,2,3,RBNU,U,C,2,0,0,Beaver Basin,30-Jun-12,6:47
1888,3,3,12,1,3,OVEN,M,S,2,0,1,Spotted Hardwood,29-Jun-10,6:15
4667,3,3,12,2,3,REVI,M,S,2,0,1,Spotted Hardwood,28-Jun-11,6:37
6630,3,3,12,1,3,CHSW,U,C,1,1,0,Spotted Hardwood,25-Jun-12,8:12
1987,3,3,12,1,3,LEFL,U,C,1,0,1,Stuart Lake,30-Jun-10,6:27
4452,3,3,12,2,3,REVI,M,S,2,0,1,Stuart Lake,26-Jun-11,6:19
5434,3,3,12,2,3,AMRO,U,C,2,0,0,Stuart Lake,23-Jun-12,7:28
2603,3,3,13,2,4,AMRE,M,S,2,0,0,Beaver Basin,05-Jul-10,6:21
3645,3,3,13,2,4,AMRO,U,C,2,1,0,Beaver Basin,01-Jul-11,6:55
7498,3,3,13,2,3,BCCH,U,C,1,0,0,Beaver Basin,30-Jun-12,6:47
1889,3,3,13,2,4,EAWP,U,C,1,1,0,Spotted Hardwood,29-Jun-10,6:15
4668,3,3,13,2,4,VEER,M,S,2,0,0,Spotted Hardwood,28-Jun-11,6:37
6631,3,3,13,2,3,REVI,M,S,1,0,1,Spotted Hardwood,25-Jun-12,8:12
1988,3,3,13,1,3,LEFL,U,C,1,0,1,Stuart Lake,30-Jun-10,6:27
4453,3,3,13,2,3,REVI,M,S,2,0,1,Stuart Lake,26-Jun-11,6:19
5435,3,3,13,2,3,AMRO,U,C,2,0,0,Stuart Lake,23-Jun-12,7:28
2604,3,3,14,2,4,AMGO,M,S,1,1,0,Beaver Basin,05-Jul-10,6:21
3646,3,3,14,2,5,CHSP,M,S,1,0,0,Beaver Basin,01-Jul-11,6:55
7499,3,3,14,2,4,REVI,M,S,1,1,1,Beaver Basin,30-Jun-12,6:47
1890,3,3,14,2,4,AMRE,M,S,2,0,0,Spotted Hardwood,29-Jun-10,6:15
4669,3,3,14,2,4,BCCH,U,C,1,0,0,Spotted Hardwood,28-Jun-11,6:37
6632,3,3,14,2,3,LEFL,M,S,1,0,0,Spotted Hardwood,25-Jun-12,8:12
1989,3,3,14,1,3,REVI,M,S,1,0,1,Stuart Lake,30-Jun-10,6:27
4454,3,3,14,2,4,BTNW,M,S,2,1,0,Stuart Lake,26-Jun-11,6:19
5436,3,3,14,2,3,BCCH,U,C,1,0,0,Stuart Lake,23-Jun-12,7:28
2605,3,3,15,2,5,MOWA,M,S,2,1,0,Beaver Basin,05-Jul-10,6:21
3647,3,3,15,3,6,REVI,M,S,1,0,0,Beaver Basin,01-Jul-11,6:55
7500,3,3,15,2,4,AMRO,U,C,1,0,0,Beaver Basin,30-Jun-12,6:47
1891,3,3,15,2,4,EACH,U,C,1,1,0,Spotted Hardwood,29-Jun-10,6:15
4670,3,3,15,2,4,BTNW,M,S,2,1,0,Spotted Hardwood,28-Jun-11,6:37
6633,3,3,15,2,3,REVI,M,S,2,1,1,Spotted Hardwood,25-Jun-12,8:12
1990,3,3,15,1,3,REVI,M,S,2,0,1,Stuart Lake,30-Jun-10,6:27
4455,3,3,15,2,4,NOPA,M,S,2,0,0,Stuart Lake,26-Jun-11,6:19
5437,3,3,15,2,4,UNWA,U,C,1,1,0,Stuart Lake,23-Jun-12,7:28
2606,3,3,16,2,5,CEDW,U,C,1,1,0,Beaver Basin,05-Jul-10,6:21
3648,3,3,16,3,6,AMGO,U,C,2,0,0,Beaver Basin,01-Jul-11,6:55
7501,3,3,16,2,4,AMRE,M,S,1,0,0,Beaver Basin,30-Jun-12,6:47
1892,3,3,16,2,5,SWTH,U,C,1,0,0,Spotted Hardwood,29-Jun-10,6:15
4671,3,3,16,2,5,AMRO,U,C,1,0,0,Spotted Hardwood,28-Jun-11,6:37
6634,3,3,16,2,3,AMRO,M,S,1,0,0,Spotted Hardwood,25-Jun-12,8:12
1991,3,3,16,1,3,REVI,M,S,2,0,1,Stuart Lake,30-Jun-10,6:27
4456,3,3,16,2,4,AMRO,M,S,1,0,0,Stuart Lake,26-Jun-11,6:19
5438,3,3,16,2,4,HETH,M,S,2,0,0,Stuart Lake,23-Jun-12,7:28
2607,3,3,17,2,6,AMRO,U,C,2,0,0,Beaver Basin,05-Jul-10,6:21
3649,3,3,17,3,7,WTSP,U,C,1,0,0,Beaver Basin,01-Jul-11,6:55
7502,3,3,17,2,5,HETH,U,C,2,1,0,Beaver Basin,30-Jun-12,6:47
1893,3,3,17,2,5,AMRO,M,S,2,0,0,Spotted Hardwood,29-Jun-10,6:15
4672,3,3,17,2,6,PUFI,M,S,1,0,0,Spotted Hardwood,28-Jun-11,6:37
6635,3,3,17,2,4,BTNW,M,S,1,0,0,Spotted Hardwood,25-Jun-12,8:12
1992,3,3,17,1,3,BTBW,M,S,1,0,0,Stuart Lake,30-Jun-10,6:27
4457,3,3,17,2,4,OVEN,M,S,1,0,0,Stuart Lake,26-Jun-11,6:19
